Txn ID,TimeStamp,Gender of Buyer,Shipment Attribution,Barcode,Selling Price,Quantity
T0440,2024-06-18 16:24,Female,240529EB,2764870889303,483.09,3
T0441,2024-11-06 20:46,Male,241001CD,4266329572283,447.42,4
T0441,2024-11-06 20:46,Male,240129EA,2646305542863,77.98,3
T0442,2024-11-08 19:18,Female,240101AC,9792841352355,75.59,1
T0443,2024-06-04 13:26,Female,240212CB,4887387328514,53.72,2
T0443,2024-06-04 13:26,Female,240417BB,1110475018705,80.7,3
T0443,2024-06-04 13:26,Female,240129DB,6874779065864,383.4,4
T0443,2024-06-04 13:26,Female,240729BB,6400454451965,414.47,1
T0443,2024-06-04 13:26,Female,241126CE,1887140245119,46.57,5
T0443,2024-06-04 13:26,Female,240215DC,2168494776151,289.46,5
T0443,2024-06-04 13:26,Female,240610AC,9099746266551,423.11,4
T0443,2024-06-04 13:26,Female,240812BA,9792841352355,69.25,5
T0443,2024-06-04 13:26,Female,241202BC,7417081143053,44.44,5
T0444,2024-03-04 19:55,Female,241221EA,6079913241894,444.93,4
T0444,2024-03-04 19:55,Female,240527DA,6400454451965,381.92,5
T0444,2024-03-04 19:55,Female,240127ED,7438552944490,198.88,3
T0444,2024-03-04 19:55,Female,240907DA,4852979716602,51.68,5
T0444,2024-03-04 19:55,Female,240429BC,1440710811309,24.95,4
T0445,2024-06-20 12:13,Male,240423DA,1887140245119,46.63,2
T0445,2024-06-20 12:13,Male,240327CC,4243802214885,320.73,3
T0446,2024-04-24 19:45,Male,240320EC,3801660182303,338.33,4
T0446,2024-04-24 19:45,Male,241011DB,3348353436381,331.08,2
T0447,2024-03-25 19:17,Male,240404EA,4266329572283,458.4,3
T0447,2024-03-25 19:17,Male,240320EC,3801660182303,335.09,3
T0447,2024-03-25 19:17,Male,240116BA,1440710811309,24.44,3
T0447,2024-03-25 19:17,Male,240406EA,6079913241894,461.43,4
T0447,2024-03-25 19:17,Male,241122EB,2764870889303,462.31,4
T0447,2024-03-25 19:17,Male,240802DA,5524031117940,280.3,4
T0448,2024-05-08 16:42,Male,240620BB,1081846168108,388.84,3
T0448,2024-05-08 16:42,Male,240606EA,8295015923248,433.58,3
T0448,2024-05-08 16:42,Male,241025DC,8650517934553,352.84,4
T0448,2024-05-08 16:42,Male,241104DA,1319495204239,460.2,1
T0448,2024-05-08 16:42,Male,240930CE,3348353436381,325.04,3
T0448,2024-05-08 16:42,Male,240711AC,7477584351590,307.98,1
T0448,2024-05-08 16:42,Male,240630BB,3442852944505,225.12,3
T0448,2024-05-08 16:42,Male,241011DA,5573515979800,260.64,2
T0448,2024-05-08 16:42,Male,240602CB,8650517934553,333.12,5
T0449,2024-07-25 11:14,Male,240710AB,8295015923248,443.86,3
T0449,2024-07-25 11:14,Male,240320BD,9133603908014,347.07,4
T0449,2024-07-25 11:14,Male,240718AB,9099746266551,415.63,2
T0450,2024-05-06 21:39,Male,240706BB,5756935329189,392.57,4
T0450,2024-05-06 21:39,Male,240317EA,4426249772873,45.69,1
T0450,2024-05-06 21:39,Male,241202EC,9471443645365,445.52,1
T0450,2024-05-06 21:39,Male,241004AA,4266329572283,469.65,3
T0450,2024-05-06 21:39,Male,240403EC,1110475018705,80.84,2
T0450,2024-05-06 21:39,Male,240729BB,6400454451965,405.98,2
T0451,2024-07-16 15:11,Male,240129DC,9550889811760,445.61,5
T0451,2024-07-16 15:11,Male,241223DE,2668380592920,413.94,2
T0451,2024-07-16 15:11,Male,240714AC,9679955033493,28.81,5
T0452,2024-11-01 20:12,Female,240714CE,9099746266551,441.84,3
T0452,2024-11-01 20:12,Female,240223BB,1489716693439,374.97,3
T0453,2024-02-22 12:07,Female,240723DA,1887140245119,44.7,1
T0453,2024-02-22 12:07,Female,240129DA,7009664627837,275.51,2
T0453,2024-02-22 12:07,Female,240331CB,3019733334840,155.91,3
T0453,2024-02-22 12:07,Female,241213AB,7438552944490,201.79,3
T0453,2024-02-22 12:07,Female,240827BA,5723787941699,281.66,3
T0453,2024-02-22 12:07,Female,240423EA,7417081143053,45.75,4
T0453,2024-02-22 12:07,Female,240906DA,8952577124826,105.91,5
T0453,2024-02-22 12:07,Female,241129CC,4243802214885,316.12,3
T0454,2024-10-16 13:21,Male,240607DA,1110475018705,80.27,3
T0454,2024-10-16 13:21,Male,240427BC,8295015923248,456.8,4
T0454,2024-10-16 13:21,Male,241122EB,5723787941699,276.93,5
T0454,2024-10-16 13:21,Male,240824DA,1530281751828,163.33,4
T0454,2024-10-16 13:21,Male,240323BA,1530281751828,162.68,5
T0454,2024-10-16 13:21,Male,240610DD,4651387619190,169.78,1
T0454,2024-10-16 13:21,Male,240615EC,5656234314111,462.33,1
T0455,2024-04-04 17:52,Female,241019CB,7477584351590,289.33,5
T0455,2024-04-04 17:52,Female,240501EB,1885386949733,55.59,4
T0456,2024-01-17 21:27,Female,240805EB,8295015923248,438.61,4
T0456,2024-01-17 21:27,Female,241009BA,7534112261015,274.56,4
T0456,2024-01-17 21:27,Female,241029CE,1887140245119,44.26,3
T0457,2024-11-19 18:25,Male,241129CB,2646305542863,77.2,5
T0458,2024-12-25 18:22,Female,240221AA,8295015923248,460.67,3
T0458,2024-12-25 18:22,Female,240714AD,8295015923248,432.48,4
T0458,2024-12-25 18:22,Female,240418EA,7909647285748,424.42,4
T0459,2024-08-16 13:02,Female,240427BD,5966087203573,430.66,2
T0459,2024-08-16 13:02,Female,240325DA,9133603908014,317.67,2
T0459,2024-08-16 13:02,Female,241109BC,1374644357806,194.02,2
T0460,2024-12-09 11:25,Female,240602DA,7477584351590,289.56,5
T0460,2024-12-09 11:25,Female,240720BA,1110475018705,80.55,1
T0460,2024-12-09 11:25,Female,240320EB,7909647285748,430.42,5
T0461,2024-05-19 16:49,Male,240203AC,9133603908014,340.95,5
T0461,2024-05-19 16:49,Male,240520DB,9133603908014,330.46,4
T0462,2024-04-18 17:16,Male,241101CC,4264705587768,277.55,3
T0462,2024-04-18 17:16,Male,240107EB,3922480347697,332.64,1
T0462,2024-04-18 17:16,Male,241103CA,2168494776151,306.25,2
T0463,2024-06-07 20:47,Male,240521BA,1921407170452,116.08,5
T0463,2024-06-07 20:47,Male,240815CA,1440710811309,23.67,3
T0463,2024-06-07 20:47,Male,240504EC,4887387328514,54.05,2
T0463,2024-06-07 20:47,Male,240203AA,2081796341037,199.89,5
T0463,2024-06-07 20:47,Male,240714DA,7442652072221,304.39,5
T0464,2024-07-18 17:51,Male,240907CB,7417081143053,44.26,2
T0464,2024-07-18 17:51,Male,240322DA,5112203895591,87.98,2
T0465,2024-07-02 13:34,Female,240424EA,9679955033493,30.43,2
T0466,2024-02-23 18:43,Male,240609AA,5524031117940,294.6,4
T0467,2024-02-13 19:37,Male,240821CB,2676489428461,55.95,3
T0468,2024-07-22 16:45,Female,240930CB,7009664627837,269.99,1
T0469,2024-06-13 11:50,Female,240221AC,7438552944490,194.09,3
T0469,2024-06-13 11:50,Female,240418CB,4266329572283,475.15,2
T0469,2024-06-13 11:50,Female,240822AB,6695212836394,354.57,2
T0469,2024-06-13 11:50,Female,240223BB,1489716693439,363.87,3
T0469,2024-06-13 11:50,Female,240606EA,8295015923248,450.15,2
T0469,2024-06-13 11:50,Female,240802DB,5723787941699,276.46,1
T0470,2024-05-21 14:04,Female,240504EE,5524031117940,282.57,5
T0470,2024-05-21 14:04,Female,240402DA,4852979716602,52.18,2
T0470,2024-05-21 14:04,Female,240824AB,7534112261015,269.34,2
T0471,2024-09-02 17:56,Male,241106EB,4852979716602,49.18,4
T0472,2024-10-17 14:08,Female,240107DA,6400454451965,405.53,5
T0472,2024-10-17 14:08,Female,240406EE,2646305542863,79.74,4
T0472,2024-10-17 14:08,Female,240129EA,2646305542863,80.95,3
T0472,2024-10-17 14:08,Female,240320EC,3801660182303,328.1,3
T0472,2024-10-17 14:08,Female,240920AB,4266329572283,450.41,2
T0473,2024-08-19 14:30,Male,240530BA,1110475018705,80.09,1
T0473,2024-08-19 14:30,Male,241031CD,7118631998839,106.76,4
T0474,2024-03-13 16:22,Male,240227BB,7784851719923,19.85,5
T0474,2024-03-13 16:22,Male,240508CB,5656234314111,476.86,4
T0475,2024-03-04 21:53,Male,240922EB,5112203895591,86.35,2
T0476,2024-06-10 11:05,Male,240714CC,7538675410397,199.39,2
T0476,2024-06-10 11:05,Male,240320EB,7909647285748,407.88,1
T0476,2024-06-10 11:05,Male,240213BB,1081846168108,417.52,1
T0476,2024-06-10 11:05,Male,240523CE,4243802214885,298.56,5
T0477,2024-08-21 11:31,Male,241122AD,1530281751828,157.17,1
T0477,2024-08-21 11:31,Male,240821CA,5112203895591,90.68,4
T0477,2024-08-21 11:31,Male,240722CB,1530281751828,159.3,3
T0477,2024-08-21 11:31,Male,240504EC,8650517934553,344.3,3
T0477,2024-08-21 11:31,Male,240921EA,1374644357806,186.19,2
T0477,2024-08-21 11:31,Male,240104ED,5656234314111,492.19,4
T0477,2024-08-21 11:31,Male,240101AC,9792841352355,73.3,1
T0478,2024-06-10 17:43,Male,240602DC,6695212836394,335.3,1
T0478,2024-06-10 17:43,Male,241024ED,1885386949733,55.43,4
T0478,2024-06-10 17:43,Male,240211AE,9679955033493,29.69,4
T0478,2024-06-10 17:43,Male,240328AA,5966087203573,442.2,3
T0478,2024-06-10 17:43,Male,240503DA,7118631998839,104.97,3
T0479,2024-07-16 17:40,Male,240907DA,4852979716602,51.88,1
T0479,2024-07-16 17:40,Male,240511BB,1110475018705,77.46,2
T0479,2024-07-16 17:40,Male,241020BC,9133603908014,314.79,5
T0479,2024-07-16 17:40,Male,241023DB,1374644357806,182.1,4
T0479,2024-07-16 17:40,Male,240914CA,5966087203573,444.47,1
T0479,2024-07-16 17:40,Male,241220EB,1887140245119,45.12,1
T0479,2024-07-16 17:40,Male,240427BE,7438552944490,204.84,3
T0480,2024-09-12 12:48,Male,240510AB,1366803933780,217.83,3
T0481,2024-07-15 20:24,Male,241223BC,1374644357806,199.68,3
T0481,2024-07-15 20:24,Male,240521CA,8118777908898,26.23,5
T0481,2024-07-15 20:24,Male,241014EC,1440710811309,24.43,5
T0481,2024-07-15 20:24,Male,240320BB,2168494776151,307.23,2
T0481,2024-07-15 20:24,Male,240117DC,1374644357806,196.63,4
T0481,2024-07-15 20:24,Male,240206BD,3922480347697,314.71,4
T0482,2024-08-13 20:56,Male,240824AC,5334981206381,298.23,3
T0482,2024-08-13 20:56,Male,240629EB,4852979716602,48.04,4
T0482,2024-08-13 20:56,Male,240228DA,7193208938982,75.15,1
T0482,2024-08-13 20:56,Male,240404EC,9341222702392,196.4,4
T0482,2024-08-13 20:56,Male,241007CB,1440710811309,24.71,3
T0482,2024-08-13 20:56,Male,240823BB,2676489428461,54.66,1
T0482,2024-08-13 20:56,Male,240508EC,1440710811309,22.97,1
T0483,2024-07-09 12:52,Female,240731BA,8060776080538,401.17,2
T0484,2024-04-08 16:04,Female,240719DB,2764870889303,454.26,3
T0484,2024-04-08 16:04,Female,241011DA,5573515979800,273.79,5
T0484,2024-04-08 16:04,Female,240122BA,8562587170545,308.09,1
T0485,2024-06-28 17:37,Male,241122EC,3019733334840,159.83,4
T0485,2024-06-28 17:37,Male,240511BA,4887387328514,56.98,2
T0486,2024-10-01 19:37,Male,240726DA,3922480347697,308.7,4
T0486,2024-10-01 19:37,Male,241103CB,7009664627837,270.6,4
T0486,2024-10-01 19:37,Male,240424EA,9679955033493,30.78,2
T0487,2024-11-19 19:54,Male,240928BA,7534112261015,289.78,4
T0487,2024-11-19 19:54,Male,241020BC,9133603908014,339.29,3
T0487,2024-11-19 19:54,Male,240702CA,3922480347697,314.25,2
T0487,2024-11-19 19:54,Male,241225AA,4264705587768,283.71,3
T0488,2024-01-03 14:13,Female,240528AA,7442652072221,298.5,4
T0488,2024-01-03 14:13,Female,240507AA,3270110394259,272.02,4
T0489,2024-01-08 14:35,Male,241112CA,3348353436381,330.82,4
T0489,2024-01-08 14:35,Male,240129AA,7417081143053,45.91,5
T0489,2024-01-08 14:35,Male,241102CC,9679955033493,30.14,5
T0490,2024-06-13 14:56,Female,241028AA,7477584351590,299.68,5
T0490,2024-06-13 14:56,Female,240206DA,9366403560281,359.47,1
T0490,2024-06-13 14:56,Female,240522DD,9679955033493,29.9,3
T0490,2024-06-13 14:56,Female,240531BA,8068700962471,291.15,2
T0491,2024-04-15 17:50,Female,241101CD,1885386949733,55.74,1
T0491,2024-04-15 17:50,Female,240416AB,6768130244551,413.21,4
T0491,2024-04-15 17:50,Female,240526EC,3348353436381,316.3,5
T0491,2024-04-15 17:50,Female,241126AB,8952577124826,104.13,1
T0492,2024-07-04 18:56,Female,240203BE,2676489428461,54.75,3
T0492,2024-07-04 18:56,Female,240610AB,7111402598169,250.23,4
T0493,2024-07-17 15:03,Male,240531BA,8068700962471,291.15,2
T0493,2024-07-17 15:03,Male,240823AA,2168494776151,289.38,5
T0494,2024-04-03 21:06,Male,240920AC,7438552944490,210.3,4
T0494,2024-04-03 21:06,Male,240228DA,7193208938982,72.12,3
T0494,2024-04-03 21:06,Male,240503CA,1366803933780,212.74,1
T0494,2024-04-03 21:06,Male,240928BB,5966087203573,459.15,4
T0494,2024-04-03 21:06,Male,241223BA,5756935329189,406.7,2
T0494,2024-04-03 21:06,Male,241122EB,2764870889303,444.01,5
T0494,2024-04-03 21:06,Male,240620BD,2005707746631,440.32,2
T0494,2024-04-03 21:06,Male,241227CB,7009664627837,271.88,2
T0494,2024-04-03 21:06,Male,241029CC,3801660182303,332.07,5
T0495,2024-10-02 15:26,Female,241205DA,7193208938982,69.9,4
T0496,2024-01-04 13:09,Male,240402AB,2005707746631,449.7,4
T0496,2024-01-04 13:09,Male,240126AB,7477584351590,296.38,4
T0496,2024-01-04 13:09,Male,240623BD,1366803933780,214.73,4
T0496,2024-01-04 13:09,Male,240721EB,8068700962471,283.16,5
T0496,2024-01-04 13:09,Male,240613EC,5112203895591,87.89,1
T0496,2024-01-04 13:09,Male,240722CA,5573515979800,270.99,4
T0496,2024-01-04 13:09,Male,241225DB,9550889811760,441.71,5
T0497,2024-03-22 13:25,Male,240518EB,2081796341037,193.39,3
T0498,2024-05-22 13:18,Male,240414ED,2005707746631,472.4,1
T0499,2024-07-24 18:12,Male,241216DA,7784851719923,19.65,2
T0499,2024-07-24 18:12,Male,240824AE,9320526500374,209.5,1
T0499,2024-07-24 18:12,Male,240620BD,2005707746631,460.31,4
T0500,2024-02-20 18:54,Male,241223DA,9471443645365,481.14,3
T0501,2024-12-13 20:17,Female,240909AC,9882839546088,224.54,3
T0501,2024-12-13 20:17,Female,240904BB,4887387328514,54.95,4
T0501,2024-12-13 20:17,Female,240904DA,9882839546088,233.46,3
T0502,2024-08-22 21:27,Female,240602CB,8650517934553,345.29,2
T0502,2024-08-22 21:27,Female,240904BD,2646305542863,81.7,5
T0502,2024-08-22 21:27,Female,241229CA,8650517934553,337.32,5
T0503,2024-10-17 16:24,Female,240209DB,7442652072221,303.19,2
T0504,2024-06-12 10:40,Female,240805EC,6874779065864,384.12,5
T0504,2024-06-12 10:40,Female,240531DA,5966087203573,425.11,3
T0505,2024-01-24 20:58,Male,240521CD,4852979716602,51.72,5
T0506,2024-05-20 17:18,Male,240720BA,1110475018705,81.36,5
T0506,2024-05-20 17:18,Male,240721EC,7438552944490,204.01,2
T0506,2024-05-20 17:18,Male,241127EA,9133603908014,317.14,1
T0506,2024-05-20 17:18,Male,240706EE,7193208938982,71.09,1
T0507,2024-12-24 16:35,Male,240714AB,7534112261015,294.19,2
T0508,2024-04-26 21:39,Female,240104EA,4264705587768,280.52,3
T0508,2024-04-26 21:39,Female,240521BC,6373646879188,263.6,3
T0508,2024-04-26 21:39,Female,240429DA,5112203895591,84.45,4
T0509,2024-08-22 14:05,Male,241222CD,1489716693439,385.47,5
T0510,2024-06-26 15:36,Male,241227CD,7438552944490,212.51,5
T0511,2024-03-21 19:15,Male,241207EE,7784851719923,20.57,5
T0511,2024-03-21 19:15,Male,241227AB,8562587170545,306.86,4
T0512,2024-01-11 11:49,Female,240118CC,3019733334840,145.21,3
T0512,2024-01-11 11:49,Female,241022AB,2668380592920,421.89,1
T0512,2024-01-11 11:49,Female,240521CB,5573515979800,268.01,4
T0512,2024-01-11 11:49,Female,240705EE,2005707746631,483.18,2
T0512,2024-01-11 11:49,Female,241122EC,3019733334840,145.91,4
T0512,2024-01-11 11:49,Female,240912EA,3046223091366,350.68,5
T0513,2024-01-01 15:34,Female,241213EB,8650517934553,352.12,4
T0513,2024-01-01 15:34,Female,240510AA,2168494776151,304.25,2
T0514,2024-09-03 16:24,Male,240323BD,1887140245119,43.29,5
T0515,2024-01-08 15:51,Female,240710AB,8295015923248,457.52,1
T0515,2024-01-08 15:51,Female,240706BA,7118631998839,105.3,2
T0515,2024-01-08 15:51,Female,240822AD,8493556002921,397.98,1
T0516,2024-03-05 17:46,Male,240331CC,5112203895591,86.9,1
T0516,2024-03-05 17:46,Male,241217CA,9341222702392,203.78,2
T0516,2024-03-05 17:46,Male,240104EC,9471443645365,464.45,5
T0517,2024-02-08 09:36,Male,241026DA,1110475018705,76.36,4
T0517,2024-02-08 09:36,Male,240620BD,2005707746631,473.1,2
T0517,2024-02-08 09:36,Male,241001CA,9099746266551,416.2,4
T0517,2024-02-08 09:36,Male,240423EA,7417081143053,45.54,3
T0517,2024-02-08 09:36,Male,240504EE,5524031117940,298.93,1
T0517,2024-02-08 09:36,Male,240723DB,4852979716602,51.01,3
T0518,2024-07-11 13:33,Male,240721CA,5656234314111,492.76,5
T0519,2024-11-12 16:45,Female,240114BA,7438552944490,204.4,3
T0519,2024-11-12 16:45,Female,241109BC,1374644357806,186.64,1
T0520,2024-11-22 20:53,Male,240623BA,8295015923248,429.41,5
T0521,2024-11-21 19:16,Female,240912EA,3046223091366,354.31,3
T0522,2024-05-10 17:23,Male,241218AC,8952577124826,108.41,4
T0522,2024-05-10 17:23,Male,240427BE,7438552944490,211.5,5
T0522,2024-05-10 17:23,Male,241018AC,6874779065864,387.28,5
T0522,2024-05-10 17:23,Male,241008EB,7909647285748,431.92,4
T0523,2024-10-02 18:07,Male,241202EC,9471443645365,492.18,3
T0523,2024-10-02 18:07,Male,240823AE,5656234314111,486.1,5
T0523,2024-10-02 18:07,Male,240508CA,4426249772873,46.12,3
T0523,2024-10-02 18:07,Male,240317CA,2668380592920,388.29,1
T0523,2024-10-02 18:07,Male,240107EC,8952577124826,108.62,1
T0524,2024-11-14 19:02,Male,240508CB,5656234314111,485.29,5
T0525,2024-05-01 16:01,Female,240320EC,3801660182303,335.9,2
T0525,2024-05-01 16:01,Female,240322DA,5112203895591,90.1,1
T0526,2024-12-11 17:27,Male,241119EE,5573515979800,256.3,5
T0526,2024-12-11 17:27,Male,241202DA,7477584351590,287.22,4
T0527,2024-10-11 09:47,Female,240522DB,1110475018705,78.54,3
T0527,2024-10-11 09:47,Female,240104EB,5112203895591,86.89,4
T0528,2024-09-30 12:35,Male,240620BB,1081846168108,373.83,4
T0528,2024-09-30 12:35,Male,240807CA,4887387328514,52.44,2
T0529,2024-11-07 17:00,Male,240324BA,1374644357806,198.24,4
T0529,2024-11-07 17:00,Male,240220CA,7193208938982,73.85,5
T0529,2024-11-07 17:00,Male,240903BB,9550889811760,466.48,3
T0529,2024-11-07 17:00,Male,241227BB,9882839546088,240.91,4
T0529,2024-11-07 17:00,Male,241226DE,7438552944490,209.23,4
T0530,2024-04-01 21:47,Female,240321BC,2764870889303,451.55,4
T0531,2024-12-06 17:00,Female,241229AB,9320526500374,210.07,2
T0531,2024-12-06 17:00,Female,241019AB,9133603908014,345.67,2
T0531,2024-12-06 17:00,Female,240615AA,9133603908014,336.29,1
T0531,2024-12-06 17:00,Female,241205DD,2005707746631,486.21,3
T0531,2024-12-06 17:00,Female,241213AC,3442852944505,224.12,5
T0531,2024-12-06 17:00,Female,240823BA,5723787941699,270.65,5
T0531,2024-12-06 17:00,Female,240331BC,1374644357806,196.37,4
T0532,2024-11-16 11:28,Male,240427BA,3046223091366,353.64,2
T0532,2024-11-16 11:28,Male,240706BA,7118631998839,109.4,4
T0532,2024-11-16 11:28,Male,240706BB,5756935329189,361.58,2
T0532,2024-11-16 11:28,Male,240331CB,3019733334840,158.58,4
T0532,2024-11-16 11:28,Male,240706EC,9550889811760,400.01,4
T0533,2024-02-01 16:28,Female,241223BB,1110475018705,76.34,3
T0533,2024-02-01 16:28,Female,241129DA,4243802214885,304.74,2
T0533,2024-02-01 16:28,Female,240413AA,1110475018705,79.62,4
T0533,2024-02-01 16:28,Female,240308BB,1110475018705,76.66,5
T0533,2024-02-01 16:28,Female,241101EB,9133603908014,340.28,4
T0533,2024-02-01 16:28,Female,241207EE,7784851719923,20.68,5
T0533,2024-02-01 16:28,Female,240423EC,9320526500374,196.64,3
T0533,2024-02-01 16:28,Female,240723DA,1887140245119,43.73,4
T0533,2024-02-01 16:28,Female,240521BB,1921407170452,113.24,2
T0534,2024-05-10 21:20,Male,241119EB,9679955033493,30.25,5
T0535,2024-06-30 21:09,Male,241031CE,8295015923248,450.46,3
T0536,2024-07-17 11:42,Female,240402EA,4243802214885,308.56,3
T0536,2024-07-17 11:42,Female,240331CB,9341222702392,202.82,2
T0536,2024-07-17 11:42,Female,241113BC,9471443645365,488.17,5
T0536,2024-07-17 11:42,Female,240122BA,8562587170545,302.38,5
T0536,2024-07-17 11:42,Female,240606EA,8295015923248,452.96,5
T0536,2024-07-17 11:42,Female,240825EA,7417081143053,45.18,2
T0537,2024-07-11 13:34,Male,241027CA,5524031117940,282.51,4
T0537,2024-07-11 13:34,Male,240527DC,4887387328514,57.73,2
T0537,2024-07-11 13:34,Male,240928BE,2081796341037,189.95,5
T0538,2024-12-03 19:31,Female,241229CA,8650517934553,329.52,5
T0538,2024-12-03 19:31,Female,240210EA,9882839546088,232.15,1
T0538,2024-12-03 19:31,Female,241202DA,1885386949733,53.41,5
T0539,2024-05-14 20:11,Male,241126AA,5524031117940,304.92,4
T0539,2024-05-14 20:11,Male,241223BC,1374644357806,195.73,5
T0540,2024-02-23 09:09,Female,240714CD,4651387619190,175.35,1
T0540,2024-02-23 09:09,Female,241223CB,1885386949733,55.43,1
T0540,2024-02-23 09:09,Female,240320EA,2668380592920,397.21,4
T0541,2024-10-07 17:00,Female,240328AA,5966087203573,460.67,2
T0541,2024-10-07 17:00,Female,240815CA,1440710811309,25.27,5
T0541,2024-10-07 17:00,Female,240116BA,5723787941699,286.11,1
T0541,2024-10-07 17:00,Female,241027CB,7784851719923,20.73,5
T0541,2024-10-07 17:00,Female,240904DA,2668380592920,391.12,5
T0541,2024-10-07 17:00,Female,240206BA,7118631998839,103.26,4
T0541,2024-10-07 17:00,Female,241129AD,7534112261015,274.85,2
T0541,2024-10-07 17:00,Female,241207EA,3046223091366,346.43,4
T0541,2024-10-07 17:00,Female,240221AB,4887387328514,57.75,4
T0542,2024-12-06 15:45,Male,240301EB,1440710811309,24.87,1
T0542,2024-12-06 15:45,Male,240323BD,1887140245119,44.43,4
T0543,2024-09-12 17:06,Male,241029DB,4651387619190,177.57,3
T0543,2024-09-12 17:06,Male,241124EA,2168494776151,292.39,3
T0544,2024-04-11 15:34,Male,240611DD,7442652072221,298.57,5
T0545,2024-10-08 12:15,Male,241129DD,7784851719923,21.48,4
T0546,2024-11-11 13:15,Female,240714AB,7534112261015,286.91,3
T0546,2024-11-11 13:15,Female,240526EC,3348353436381,331.57,4
T0546,2024-11-11 13:15,Female,241002DA,2646305542863,83.19,3
T0546,2024-11-11 13:15,Female,241026DB,1366803933780,216.66,5
T0547,2024-03-12 14:45,Male,240706EB,5573515979800,278.81,2
T0547,2024-03-12 14:45,Male,240330AA,3442852944505,216.86,5
T0547,2024-03-12 14:45,Male,241207ED,5966087203573,455.17,1
T0547,2024-03-12 14:45,Male,241225BA,9471443645365,456.05,4
T0547,2024-03-12 14:45,Male,241029DA,9366403560281,362.43,2
T0548,2024-11-11 17:04,Male,240504EE,6079913241894,456.52,1
T0548,2024-11-11 17:04,Male,240914DA,2081796341037,192.11,1
T0548,2024-11-11 17:04,Male,240423CA,3000161243260,234.28,3
